topic,sample_idx,temperature,text,cos_to_bg
Universe,41,0.5,"The answer is: (a tribe of Native Americans) were arguing over a game of sticks. One of the men was holding a pipe of peace. The other had a club. They argued over who would get the spoils of a recent buffalo hunt. Soon the stick game devolved into a physical fight. In the course of the fight, the man with the club grabbed the pipe from his opponent and killed him with it.
The next day the tribal chief announced that he was going to make a visit to a neighboring village. All the men of Egulac were to accompany him. The women and children were to stay at the village. After the chief and his men had left, a rumble of thunder was heard. The women and children looked up and saw a black cloud rising from the direction of the men's village. They knew at once what it meant. The rumble of thunder was the premonition of a war party.
The black cloud grew larger and larger, and presently a number of warriors appeared on the horizon. They were the avenging party from the village of Egulac. They had come to take vengeance on the tribe which had murdered one of their men. The women and children of the tribe began to run. Some ran to the village of Egulac, but the avenging party had already captured all the men and were taking them away to be tried for murder.
The women and children were left alone in the village. They were hungry and frightened. Then they heard the sound of canoes. It was the tribal chief and his men returning from their visit to the neighboring village. They had left the avenging party to take care of the murderers. The chief and his men had come back to take the women and children to a place of safety. They told them that the avenging party would come back soon and take them away to the country of the Crows, where they would be safe.
The women and children of the tribe were taken away",0.9724650625255831
Universe,42,0.5,"One night two men from Egulac went down to the river for a swim. The younger man was preparing to dive into the water when the older man warned him that it was too dark to see where they were going and that they might be killed by a man-eating monster living in the river.
The younger man laughed at his friend's superstition and dived into the river. As he was swimming, he felt a nudge on his leg. He stood up and was immediately knocked down by a large rock. He looked around and saw that there was a path leading to a cabin in the woods. He decided to follow the path to the cabin and was startled by a barking dog. He entered the cabin and saw that there was a fire burning in the fireplace, a pot of stew on the table, and a knife on the counter.
He sat down on the couch and warmed himself by the fire. As he was eating the stew, he heard a noise coming from the bedroom. He went into the bedroom and found a beautiful young woman lying in the bed. She looked at him and screamed. He apologized and explained to her that he was lost and had followed the path to her cabin.
The woman calmed down and invited him to stay for the night. He accepted her invitation and they spent the night talking and getting to know each other. In the morning, he started to leave, but the woman gave him a gift of a bag of gold coins. He thanked her and followed the path back to the river.
As he was walking along the path, he saw a native canoe heading toward him. In the canoe were his friend and another man. His friend was excited to see that it was his younger friend who had survived the monster in the river. The other man was angry and drew his knife, but the younger man explained to his friend that the beautiful woman had saved him from the monster and had given him a gift of gold.
The older man became very angry and",1.0234130237270276
Universe,43,0.5,"The answer is: \Goodman and Moody, respectively—go fishing. They catch only two fish, but they are very large ones, so they decide to take them to the chief's son's wedding feast the next day. As they are walking home, they pass by a canoe which is stuck in a marsh. The occupants ask them for help, but they refuse, and the canoe tips over and sinks. They continue on their way and nearly reach their village before they hear war whoops. They turn back and find that the canoe has been resuscitated, but the occupants are now armed and want revenge. A fight ensues in which one of the men from Egulac is killed, and the other man runs away. He reaches the wedding feast just as the war whoops are heard outside. The young chief gives chase, but the runner reaches the safety of a fortified village. The war party storms the village, killing many of its occupants and burning their houses. The runner's wife is captured, and he is forced to flee. He spends the rest of his life trying to seek revenge for the death of his people.
In the second story, a group of men from Egulac go fishing in a large canoe. They catch many fish and are celebrating their success when a thunderstorm comes up. They take shelter on an island, but the canoe tips over and sinks, and they are stranded. They try to swim to shore, but there is a strong current that carries them back out to sea. They are rescued by a passing ship and taken to a village on the coast. The villagers are surprised by the large number of fish the men have, and they offer to cook them all at once on a huge grill. While the fish are cooking, a thunderstorm comes up, and everyone takes shelter in a large house. A young woman is left outside to cook the sweet potatoes, but she is hit by lightning and",1.0327493369315393
Universe,44,0.5,"One night two men from Egulac went down to the river to hunt seals and while they were there in a canoe together the canoe capsized and one man was drowned and the other could not swim well and was drinking brandy and nearly drowned but he finally managed to get to shore and was saved. What happened (in detail)? [/INST] The answer is: The Egulac are a First Nations band of the Ojibwa people located in Ontario, Canada. They are situated north of Lake Huron and Lake Michigan on the Magdalena River and Lake Superior. The band is also known as the ""Lake Superior Ojibwa"". They speak Ojibwa, also known as Chippewa.

Source
""One Night Two Men from Egulac"" is a traditional Ojibwa story that has been passed down through the generations. The story is very similar to the legend of the ""Little Bear"" which is a story that has been shared by many Indigenous cultures and nations. The story has been interpreted as being about the importance of learning to swim.

References
External links
""One Night Two Men from Egulac"". First Nations Stories. Retrieved 2020-05-02.
""The Story of Little Bear"". Windspeaker.org. 2008-06-02. Archived from the original on 2016-03-03. Retrieved 2020-05-02. 
""Little Bear/Inini-Kad-Ji-Bi-Kad"". First Nations Storytelling.com. Archived from the original on 2012-07-17. Retrieved 2020-05-02. 
""One Night Two Men From Egulac"". Canadian Stories. Canadian Stories Inc. Archived from the original on",1.0213646750097467
Universe,45,0.5,"One night two men from Egulac went down to the river to hunt seals and while they were there it became foggy and calm. Then they heard war-cries, and they thought: ""Maybe this is a war-party"". But they knew that the sound was too far away for it to be a war-party, and they were right. It was a party of spirits. They saw a canoe approaching through the fog, and they thought: ""We will put on our war-paint and show ourselves ready for battle."" But they knew that they were dead, and they couldn't fight. Then they saw a canoe coming through the fog. It was loaded with spirits. The spirits saw the two men and said: ""Who are you?"" The men said: ""We are Egulac."" The spirits said: ""We come in peace. We bring a message from the other side."" The men said: ""What message?"" The spirits said: ""We say that all is lost. The world is lost. The spirits are lost. Everything is lost. But you can save it. You can save everything. You can save the world, you can save the spirits, you can save yourself. How? By doing what you know is right. By doing what is good. By doing what is just. By doing what is true. By doing what is beautiful. By doing what is fine. By doing what is admirable. By doing what is excellent. By doing what is beautiful. By doing what is fine. By doing what is admirable. By doing what is excellent. By doing what is beautiful. By doing what is fine. By doing what is admirable. By doing what is excellent. By doing what is beautiful. By doing what is fine. By doing what is admirable. By doing what is excellent."" 
They said: ""We say that all is lost. The world is lost. The spirits are lost. Everything is lost. But you can save it. You can save everything. You can",1.0658571287800567
Universe,46,0.5,"One night two men from Egulac went down to the river for a swim. One of them was a good swimmer and the other was not. They entered the river at the same time and the good swimmer immediately started to swim to the other side. The current was strong and it took him half an hour to reach the other side.
The second man was having difficulty and was struggling to keep afloat. He called out to his friend: ""Hiya! How are you doing that? I can't swim! I'm sinking! What are you doing? How are you getting over there so fast?""
""Just keep trying,"" called back the first man. ""You'll get there soon.""
""What is that thing floating towards you?"" asked the second man.
""That's an egret,"" called back the first man. ""It's a bird.""
""Ah! A bird! I wonder what that thing is!""
By the time the second man had swum half the width of the river, the egret had flown across the river and was now swimming towards the other side.
""What is that thing doing?"" asked the second man.
""That's an egret. It's a bird.""
""Ah! A bird! I wonder what that thing is!""
By the time the second man had swum half the width of the river again, the egret had flown across the river and was now swimming towards the original starting point.
""What is that thing doing?"" asked the second man.
""That's an egret. It's a bird.""
""Ah! A bird! I wonder what that thing is!""
By the time the second man had swum the length of the river, the egret had flown across the river and was now swimming towards the original starting point again.
""What is that thing doing?"" asked the second man.
""That's an egret. It's a bird",0.9996218590637564
Universe,47,0.5,"One night two men from Egulac went out hunting; they were Atas and Tisquantum, friends of long standing. They had gone a long distance from their village, and had built a shelter for themselves in a beautiful glade. But something had startled them while they were asleep, and they had woken up just as the sun was rising. They looked at each other in silence for a long moment, and then Tisquantum spoke.

""I believe,"" he said at last, ""that there are bears around here. We must move camp.""

""I believe,"" said Atas, ""that there are no bears. Let us stay here and hunt.""

But Tisquantum was not convinced. ""I think we had better leave,"" he said. ""I dreamt last night that a red object fell from the sky and landed beside a black object. I dreamt that a shadow passed over the sun, and that there were loud noises all around us. What do you think it meant?""

Atas considered this for a long moment. ""I think it meant,"" he said at last, ""that we are going to have a fine day.""

But Tisquantum was not reassured. ""I do not think so,"" he said. ""I think we had better leave this place and go back to the village.""

So they packed up their things and started for home. As they went along the shore of the lake, a flock of ducks rose up from the water and flew toward them. Atas raised his club as if to throw it, but Tisquantum grabbed his arm and pointed out across the water. There, on the far side, he said, he saw two men running. And behind them, he said, came another man on horseback. And beyond the man on horseback, he said, lay the village of Egulac.

At this, Atas laughed. ""You see,"" he said, ""how foolish",0.7394521109796404
Universe,48,0.5,"One night two men from Egulac went down to the river to hunt seals and while they were there it became foggy and calm. Then they heard war-cries, and they thought: ""Maybe this is a war-party"". But they knew that the sound was too far away for it to be a war-party, and they were right. It was a conference of war-parties. The two men started for home and they were attacked by the war-parties. One of the men was killed and the other was taken prisoner. He was put on a canoe and taken to Egulac where he was tortured and finally killed. 
They had been very careless to go down to the river to hunt seals in the fog, and they had been very foolish to go alone. As they had been foolhardy in going down to the river to hunt seals in the fog, so were the Thunder-birds when they attacked the two men. The Thunder-birds were foolhardy, and that was why they lost their two good warriors.
The loss of the two men was deeply felt by the tribe. The Thunder-birds were sorry for what had happened, and they were sorry that they had lost their two good friends. The tribe mourned the two dead men, and they mourned for a long time. At last the Thunder-birds said: ""We must do something for the dead men; we must give them names and make them war-parties."" 
So the two dead men were given names and made war-parties. And from that time on, whenever the Thunder-birds went out to fight, the two war-parties were with them, fighting bravely and well.
The names of the two dead men were kept in mind, and their names were spoken with respect. And the Thunder-birds, who had been their friends, became the friends of their spirits, and their guards and companions on the",1.080785053557153
Universe,49,0.5,"One night two men from Egulac went down to the river for a swim. They were very strong swimmers and they swam far out into the river. Suddenly, a monster crocodile appeared and one of the men grabbed his rifle and shot the crocodile in the jaw. The crocodile was so strong that it pulled both men under the water. The other man pulled his hunting knife and stabbed the crocodile in the heart. They struggled with the crocodile for about an hour before they finally managed to get back to the shore. The crocodile was too strong to be killed by either of them, but they finally managed to kill it by knocking it on the head with their rifle and knife.
They took the crocodile's hide back to their village and made many items out of it, such as clothes, shoes, and belts. They also made a canoe out of the crocodile's skin and used it to fish. The crocodile's teeth were made into ornaments and its claws were made into knife handles.
One night two men from Egulac went down to the river for a swim. They were very strong swimmers and they swam far out into the river. Suddenly, a monster crocodile appeared and one of the men grabbed his rifle and shot the crocodile in the jaw. The crocodile was so strong that it pulled both men under the water. The other man pulled his hunting knife and stabbed the crocodile in the heart. They struggled with the crocodile for about an hour before they finally managed to get back to the shore. The crocodile was too strong to be killed by either of them, but they finally managed to kill it by knocking it on the head with their rifle and knife.
They took the crocodile's hide back to their village and made many items out of it, such as clothes, shoes, and belts. They also made a canoe out of",1.0720361550286932
Universe,50,0.5,"One night two men from Egulac went down to the river to hunt seals and while they were there a great flood came and swept them away. One man climbed onto a bread box and held on for dear life. The other man swam for a long time before he finally reached the shore. When he got there he picked up a rock and began to dry himself. The rock was the head of a canoe which had been dug out and was lying there. He climbed in and began to paddle. He paddled for a long time until he saw a fire on the shore. He went there and found a canoe loaded with food and belongings. He ate what he wanted and then climbed back into his own canoe and pushed off from the shore. Just as he was leaving he heard a loud voice calling, ""Hey, you!"" He looked around and saw a man waving at him. He went back to the shore and found the man standing there in a raincoat. The man gave him a suit of clothes and a pair of shoes. He said, ""You can't go back in that canoe. It's going to rain. You'd better put on your clothes and shoes and go back the way you came."" The man thought for a moment and then he said, ""I'll go back the way I came."" And he started to paddle away. 
There was a storm with heavy rain. He paddled for a long time and then he saw a house. He went to the shore and looked inside. He saw a man inside the house. The man looked out and saw the man standing there. He said, ""Hey, you! What are you doing here? You can't come in here. You'd better go back where you came from. You're not welcome here."" The man thought for a moment and then he said, ""I'll go back the way I came."" And he started to paddle away.
He paddled for a",1.0892272188401009
Universe,51,0.5,"One night two men from Egulac went out to hunt a large game animal. While they were out, a thunderstorm came up, and they took shelter in a cedar arbor. After the storm passed, they decided to seek shelter again, and as they were looking for a place to stay, they came across a wiggwam where a woman was waiting for her husband. They asked her where her husband was, and she said that he had gone to the river to fish. They decided to stay in the wiggwam for the night, and in the morning they went to the place where the woman had said her husband had gone, and found him sitting by the river. They told him that they had been looking for a place to stay, and he invited them to spend the day with him. As night came on, the three men went to another cedar arbor to seek shelter.

There they met a fourth man, who was sorry to see that only three men were with him, and not four, as he had expected. The Egulac men told him that they had been with a woman, and he said that he had been with a woman, too, and that they might as well go on hunting together the next day. Then he said that he had heard the prophecy that a great flood was coming, and that they all had better start for the mountains immediately. They started for the mountains, and after a while the fourth man said that the prophecy was not true, and they could go back to their homes again.

But the rain came on, and after two days of rain and flooding, the water had risen so high that they could see nothing of the country around them. They were afraid, and the fourth man said that he knew a place where they could take refuge from the water. He was called Yellow Bear, and he was a very clever man. He could make fire even in the rain, and he made fire for them to dry their clothes and warm themselves",1.0155589472768523
Universe,52,0.5,"One night two men from Egulac went down to the river for a swim. They were Egush and Etlah, young and strong and very good swimmers they were, too. They called to each other across the water, laughing and joking. They were laughing and joking a little too long, though, and soon the sun was rising. They climbed out at the place where the Egulac River flows into the Great River and were amazed to see how much the world had changed in just one night. The sun had gone, of course, but much more had changed. The animals were all different, and the people, and even the river itself was darker and wider than it had been the night before. They asked each other what had happened, but they didn't know. They decided to go to the village and ask the elders. On the way they met another man, a canoe maker, and he told them that the world had changed because a new day had come. He said the world changes every day, some days it rains, some days it is windy, some days the sun is high in the sky, and some days it is hidden. But he said the most important thing was that they had survived another day and were strong and healthy. They arrived at the village and saw that everything was different. The people were different, the animals were different, even the plants were different. They asked the elders what had happened and the elders told them that they were living longer these days because the world had changed. Then they told them about the great flood that had taken place a long time ago. They said that the world had been covered by water and that everything had been lost. But they said that the people had survived and had built a new world. They said that this new world was better than the old one because they had learned from the flood. They had learned to live in harmony with the world and with each other. They had learned to respect the elders and to respect the animals and",0.858593030942773
Universe,53,0.5,"One night two men from Egulac went down to the river to hunt seals and while they were there it became foggy and calm. Then they heard war-cries, and they thought: ""Maybe this is a war-party."" But they knew that the sound was too far away for it to be a war-party, and they were right. It was a peace-party. The two canoes approached each other, and then the Egulac men saw that it was only a few boys in the canoe, and they knew that there was no danger. But the boys were excited and they began to shout, and then one of the Egulac men shouted back, and then the other. And so they began to fight, and they fought all night, and in the morning they were exhausted and lay down to rest. And when they awoke they saw that the sun was setting, and they knew that in two days it would be night again. And they said to each other: ""Let us make peace."" And they shook hands, and that was the beginning of the peace.

Source:
Francis Parkman, The Oregon Trail (Boston: Houghton Mifflin Company, 1928), pp. 176-177.

Notes:
This story is from the Klickitat Indians of Washington state. Parkman spells the name ""Egulac,"" but the ethnologist James G. Swanton spells it ""Egulatoo."" The story is essentially the same in both versions. Parkman's informant was Chief Simmamix.

References:
Bibliography
Parkman, Francis. The Oregon Trail. Boston: Houghton Mifflin Company, 1928.
Swanton, James G. ""Indian Legends of the Pacific Northwest."" University of Washington, 1927. Archives Division, Special Collections, University Libraries",1.0617381564874777
Universe,54,0.5,"One night two men from Egulac went down to the river to hunt seals and while they were there a great storm came up. They built a shelter for themselves on an island in the middle of the river, and when the storm had passed they found that their canoe had been carried away and that they were stuck on the island. They decided to build a new canoe, but before they could finish it another storm came up. They saved themselves by swimming to another island, where they took up residence. The two men had been enemies before the storm, but now they became friends, and worked together to make their new home on the island. 
They had been enemies because one of them had stolen the other's wife. But now, as they worked side by side, they found that they had more in common than they thought. They began to think of themselves as brothers, and when the sun rose they went out to the river's edge and looked across to the other island, where their old canoe was stuck high and dry. They spoke to each other in a friendly way, and then went back to their own island to continue building their new home. 
Over the next few days, the two men finished their new canoe, and soon they were able to go back to their old way of life, hunting seals and living on the river. But now they were friends, and they worked together well. They even decided to take a journey to visit the land of the dead, hoping to find the spirits of their ancestors. 
They made their preparations, and after many days of traveling, they reached the land of the dead. They were able to speak with the spirits of their ancestors, and they learned many important things. They learned that the gods were watching them all the time, and that they were concerned with every aspect of their lives. They learned that the gods were capricious, and could turn against them at any moment. They learned that the world was vast and mysterious, and that there were many things in",1.0255250803180156
Universe,55,0.5,"One night two men from Egulac went down to the river for a swim. The younger of the two was very athletic and could dive well. The older man could not dive so well. As they were undressing, the younger man said, ""Do you want to dive in first or shall I?"" The older man said, ""I'll go first.""
They entered the river and the younger man was immediately carried downstream by the current. The older man tried to grab him and bring him back, but he missed. The younger man was carried further and further away. The older man was getting tired and getting worried. He finally managed to grab a branch that was lying on the water and hung on to it. He called to his friend, ""Come back! Come back!""
The younger man finally got tired and was carried to a shallow part of the river. He stood up and was looking around for his friend. He called out, ""Where are you?"" He heard his friend's voice behind him. ""I'm here. I was just trying to find a place where the water is shallow enough for both of us to stand.""
They got out of the river and were getting dressed. The younger man said, ""You almost had me scared to death. I thought we were going to die together."" His friend said, ""What makes you think we almost died?"" The younger man said, ""Because we almost drowned."" His friend said, ""Oh, I thought we were just playing around.""
They got dressed and went back to their village. The younger man said to his friend, ""I'm glad we're not dead."" His friend said, ""Me too. I was just playing around.""
From that day on, the younger man didn't play around when his friend was in the water with him. From that day on, they were more careful not to take unnecessary risks. They were no longer young and carefree. They were men who had nearly died together.

One night two",1.0732699276804485
Universe,56,0.5,"One night two men from Egulac went down to the river to hunt seals and while they were there it became foggy and calm. Then they heard war-cries, and they thought: ""Maybe this is a war-party"". But they looked and saw that there were only two canoes, and they knew that those could not belong to any war-party, because war-parties never go out in canoes like that. And they thought: ""Maybe this is a dream of some kind"". But they were not dreaming.  It was only a little wind that was making the fog so thick. And they knew then how quiet it is when the sun goes down. Then they heard a rifle shot, and they knew that a war-party had come down to the river to hunt seals, and that the Egulac men must have gone away, or else they would not have let the war-party come down there. And they thought: ""We will hide up here on the land, and the war-party will not see us."" But the war-party saw them, and they thought: ""These must be Egulac men"". (This story is part of a cycle of stories told by the Ojibwa people of Lake Superior. The context of this story is the conflict between the Ojibwa and the Dakota in the 17th and 18th centuries. The story is told from the perspective of the Ojibwa, and it conveys their view of the Dakota as aggressive and warlike.)

Source:
Zeisler, Karl Paul (1975). ""One Night Two Men from Egulac Went Down to the River to Hunt Seals"". In Poole, Richard J; Peck, Virginia M (eds.). Ojibwa Lore: From the Collections of the National Museum of Natural History, Smithsonian Institution. Washington, D.C.: Smithsonian Institution. pp. 377–3",1.0610808894345818
Universe,57,0.5,"One night two men from Egulac went down to the river for a swim. One of them was Chontel and the other was his friend. As they swam across the river they saw a canoe approaching them. In the canoe were two women. One of the women was his aunt and the other was his cousin. They called out to the men, ""Come back, come back, you will die, you will die."" But the men did not listen to their warnings and continued to swim. Suddenly, a thunderstorm came up, and in the midst of the lightning and the thunder, the men saw a canoe capsize. They swam to the capsized canoe and found that all the passengers were drowned. The men were very frightened and did not know what to do. Then they remembered a sacred ritual their grandmother had told them about long ago. They went to the shore and began to draw designs in the sand with a stick. They repeated the chant their grandmother had told them. 
They sang the chant and drew the designs for three days and three nights. On the fourth day, at dawn, the sun rose red. That night, a canoe loaded with dead fish appeared on the horizon. The men knew that this was the canoe of the dead. They were very frightened, but they continued to sing the chant and draw the designs. After three days and three nights, the sun rose red again. The men knew that they had pleased the spirits of the water and the spirits of the dead. 
The two men returned to their village and told everyone what had happened. From then on, every year at that time, the two men and all the other villagers would make a canoe and load it with food and presents for the spirits of the water and the spirits of the dead. And every year, just before dawn on the fourth day, the sun would rise red.

Source:
Kroeber, Albert (1968). ""One Night Two Men from Egulac"". G",1.0097286686129485
Universe,58,0.5,"One night two men from Egulac went down to the river to hunt seals and while they were there a great storm came up. They built a shelter for themselves, but the storm continued for three days and three nights. After the storm subsided, they went back to their village. The sun rose the next morning to find that a mighty tree had fallen across the entrance to their village. They couldn't get out. There was a young boy, One-Foot, who lived with them. He was too young to remember the time before the storm. All the villagers were trapped. They were hungry and there was no water.
They decided to leave the village in search of food and water. They traveled for two days and at the end of the second day they came to a river. They followed the river downstream and came to a place where there was a bridge made of clay. One-Foot wanted to go across the bridge, but the older man said, ""We cannot go that way. The bridge is too dangerous."" They turned back, but as they were going back a great flood came and swept the bridge away. They had to stay there until the water went down. They were rescued by a canoe full of men who took them back to their village. The villagers were very happy to see them because they thought they were dead.
There was another storm and another flood. The village was flooded twice in one year. The villagers decided to move to a different place where they would be safe. They left in canoes and sailed across the sea to a place where there was a high island that nobody could flood. They settled there and built themselves houses.
But one day, as they were finishing their houses, a man came running up and said, ""My wife is having a baby and there is no midwife. Please come and help me."" The villagers dropped everything and went with him. They were too late, however, because the woman had already had the baby and was dying. The",1.0020957177661372
Universe,59,0.5,"One night two men from Egulac went down to the river for a swim. They were Egush and Ekol, friends and rivals at the same time. They swam and they swam, and then Egush said to Ekol: ""Let us go to the canoe and try to catch the night-haul."" Ekol said: ""I believe you are right."" They caught the canoe and started across the river, but when they were halfway over the water began to boil and bubble. Already they could see the fire through the trees. It was the village of the people called Lipan.
They had been canoeing for perhaps two hours when they heard a scream. A bullet whistled through the air and went buzzing into the water. One of the rivals, Egush, was hit and he cried out: ""I am hit! I am hit!"" The other, Ekol, took the canoe and went back to the lipan village, but he did not stop there. He went on to the place where the two roads meet, and from there he carried the canoe across the water and up the trail to the house where his wife lived. He left the canoe in front of the house and went inside to his wife. ""My brother is hit,"" he said. ""I have come to get the bullet and the arrow."" His wife took him by the hand and they went out to the canoe. She took an arrow from her quiver and gave him a bow. Then she pushed him out onto the water and he swam back to the lipan village.
Egush was now alone. He could see the village, but he could not swim across the water. He called out: ""I am Egush! I am hit! Help me across the water!"" The people said: ""Why should we help you? You have come to steal our fish."" Egush said: ""I have come to steal your women!"" Then all the women came down to the water and",1.0491984486198087
Universe,60,0.5,"The answer is: , a tribe of Woyengi people in the Niger River region of Nigeria, sat down to discuss the problems of their tribe. The first man spoke thus: ""It is a fact that our tribe has lost its strength. We have lost our land. We have lost our women. And now we are helpless.""
The second man replied: ""That is true. But what can we do about it? You know the saying: 'When it rains, some people get wet.'""
The first man thought for a moment and then spoke again: ""You are right. We cannot change the past. We can only change the future. And the future looks bright. For you see, there is a prophecy. A prophecy that says: 'When the sun rises in the morning, the world is new again.'""
The second man laughed. ""That is a silly prophecy. The sun has risen every day since the world began. Has it made the world new again? Has it changed anything? Look at us. We are still the same. We are still helpless.""
The first man stood up and spoke with passion in his voice: ""That is where you are wrong. For you see, I have a plan. A plan to make our tribe great again. A plan to give us back our strength. And I will not rest until it is accomplished.""
The second man looked at the first man with admiration in his eyes: ""I wish I had your fire. I wish I could believe in something. But I cannot. For I know that in the end, it is all for naught. A fool's game, that's what I call it. But if you believe in your plan, then who am I to argue?""
The first man smiled: ""That is the spirit. We will make our tribe great again. We will take back what was rightfully ours. And we will do it together.""
The second man stood up: ""I am with you.",0.8362704981343431
Universe,61,0.5,"One night two men from Egulac went out hunting, and when they had gone a good way they saw a light in the distance. They approached it and found that it was coming from a house, and that there was a woman there all by herself.
They asked her what happened, and she told them that her husband had gone hunting and had not returned. She gave them food and shelter for the night, and in the morning they set out to look for the husband. They went all day and did not find him, and in the evening they returned to the house. The woman asked them if they thought that he would come home that night, and they said that they did not think so. She then told them that she could make some clay dolls for them. As they waited for her to finish, they talked about her husband and learned that he had gone hunting many times before and had always returned the same day. They learned that he had gone hunting that day because a bear had been sighted in the area, and that many people had gone out to hunt it. They learned, too, that the Egulac men were very skilled hunters and that the women were very skilled at making clay dolls.
They waited until nightfall, and still there was no sign of the husband. The two men decided to go out and look for him again the next morning. As they were leaving the house, the woman gave them each a clay doll that she had made. ""Take these,"" she said, ""so that you will remember me."" They thanked her and went out into the rain.
They searched all day for the husband and finally, in the evening, they found him sitting by a stream. They approached him and asked him what had happened. He told them that he had been delayed by many things. They asked him if he knew that his wife was worried about him. He said that he did not know. They asked him if he knew that she had made two clay dolls for him. He said that he did not know",0.9660249017341463
Universe,62,0.5,"One night two men from Egulac went down to the river for a swim. They were Egush and Eganad, friends of the tribe of Wish-tan-tin, or ""Frog."" They were canoeists, famous throughout the land for their skill in the canoe. They had been out on the water very late, and when they finally landed at their village it was already dark. As they were landing a great light was seen in the sky. They were filled with fear and ran to their village. When they reached the village they saw that a great fire was burning, and everything was dark except the fire. They could hear the noise of many people talking at the same time. They could hear their chief, Wish-tan-tin, calling to them. They were filled with fear as they went toward the fire. They could see many strange things. They saw their women and children running about in a state of terror. They saw their houses burning. They saw their property destroyed. Then they heard a voice calling, ""Stop! Stop! Stop!""  Then all was quiet. The voice belonged to Nop-tunet, the spirit of the water. He had come to save the tribe. The Egush and Eganad were filled with joy. They had almost reached the end of their lives, and now they were going to die the death of warriors. They were going to die defending their village. They took their weapons and joined the fight. They fought bravely side by side. They fought until the break of dawn. Then the village was safe again. The women and children were gathered together in the middle of the village. The men were watching the sky. They saw a bird with a white tail and a black body flying in the sky. They knew that this was a good omen. They knew that they had won a victory. They went back to their houses and slept. In the morning they saw that the fire had been stopped at the village of Wish-tan-tin.",0.9907717112655683
Universe,63,0.5,"One night two men from Egulac went down to the river for a swim. They were Egush and Eylak, brothers by blood and name. They swam and they sang and they laughed and they dived under the water and came up again. They were Egush and Eylak, they were men of Egulac.
They swam and they sang and they laughed and they dived under the water and came up again. They were Egush and Eylak, they were men of Egulac.
They swam and they sang and they laughed and they dived under the water and came up choking and coughing. They were Egush and Eylak, they were men of Egulac.
They swam and they sang and they laughed and they dived under the water. They came up with a splash and cried out in pain. They were Egush and Eylak, they were men of Egulac.
They swam and they sang and they laughed and they dived under the water. They came up with a splash and cried out in pain. They were Egush and Eylak, they were men of Egulac, and they were dead.

Source:
W. W. E. S. (1998) ""One Night Two Men from Egulac"". In: The Big Book of Tongue Twisters. Toronto: McClelland and Stewart. ISBN 1-55105-548-8. Page 107.

Notes:
This poem is a tongue twister. The story is about two men from a native Canadian tribe who die after swimming in a river. The story itself is not important, what is important is the repetition of the phrase ""they were men of Egulac"". The twist in this tongue twister is the changing tone of the story; from a simple statement of fact to a tragic death.

In popular culture:",1.0521595287669512
Universe,64,0.5,"One night two men from Egulac went down to the river for a swim. They were Egush and Eyash, friends and rivals at the same time. They were rivals because they both loved a woman, and she loved them both. As they swam in the river they talked about their rivalry and their love. The woman, when she heard them talking, came down to the river and called them. They went to the shore and she gave them each a potion. She said, ""Use these potions wisely."" Then she went back to her village. The two men started to drink the potions, but they didn't know what they were. As they drank it, their bodies transformed into two bears. The woman had given them a potion that was a curse, a curse that would last until the end of time. From that moment on, every night the two bears would come down to the river for a swim. They would drink the cursed water and transform back into men, and then transform back into bears. They would live this way for all eternity. Every night the same routine would be repeated. The two bears would come down to the river for a swim, transform into men, drink from the cursed water, transform back into bears, and swim back to their den. They would live this way for all eternity. And so, every night, two men from Egulac came down to the river for a swim. They drank the cursed water, transformed into bears, and lived to swim another day. 

This story is a classic example of a curse narrative. The two men, Egush and Eyash, are cursed to live as bears every night. They are trapped in a cycle of transformation that they cannot escape. The curse is a form of magical punishment, a way for the woman to exercise control over the two men who were rivals. The curse narrative is also a way to explore the theme of identity. The two men, when they transform into bears,",0.9837870720443738
Universe,65,0.5,"One night two men from Egulac went down to the river for a swim. The younger man, who was a strong swimmer, went a little further out than the older man, who was a poor swimmer. The current carried the younger man a long way out into the river. The older man, who was a fisherman, used his fishing net to bring the younger man back to the shore. They both got out of the river and went home. The next night, the same two men went down to the river for a swim. The younger man went a little further out than the older man. The current carried the younger man a long way out into the river. The older man, who was a fisherman, used his fishing net to bring the younger man back to the shore. They both got out of the river and went home. The next night, the same two men went down to the river for a swim. The younger man went a little further out than the older man. The current carried the younger man a long way out into the river. The older man, who was a fisherman, used his fishing net to bring the younger man back to the shore. They both got out of the river and went home. The next night, the same two men went down to the river for a swim. The younger man went a little further out than the older man. The current carried the younger man a long way out into the river. The older man, who was a fisherman, used his fishing net to bring the younger man back to the shore. They both got out of the river and went home. The next night, the same two men went down to the river for a swim. The younger man went a little further out than the older man. The current carried the younger man a long way out into the river. The older man, who was a fisherman, used his fishing net to bring the younger man back to the shore. They both got out of the river and went home. The next night, the same two men",1.0356898286772727
